Drug_PubChemCID,Drug_ChemicalID,Drug_Name,Ref_Database,Gene Symbol,Target_EntrezID
9750,NA,NA,DrugBank,PADI4,23569
9750,NA,NA,DrugBank,PADI2,11240
9750,NA,NA,DrugBank,NOS1,4842
9750,NA,NA,DrugBank,DDAH1,23576
5287684,NA,NA,DrugBank,METAP2,10988
53326686,NA,NA,TTD,DPP4,1803
10192617,NA,NA,TTD,MAOB,4129
10192617,NA,NA,TTD,MAOA,4128
108013,NA,NA,KEGG,SCN1A,6323
108013,NA,NA,KEGG,SCN5A,6331
108013,NA,NA,KEGG,SCN8A,6334
108013,NA,NA,KEGG,SCN4A,6329
108013,NA,NA,KEGG,SCN2A,6326
108013,NA,NA,KEGG,SCN3A,6328
108013,NA,NA,KEGG,SCN9A,6335
80311,NA,NA,KEGG,HRH1,3269
11319053,NA,NA,TTD,CALCRL,10203
65077,NA,NA,DrugBank,CA2,760
4369172,NA,NA,DrugBank,CA2,760
5353370,NA,NA,DrugBank,PLA2G2A,5320
46937075,NA,NA,DrugBank,PADI4,23569
4679,102625-70-7,Pantoprazole,DrugBank|KEGG|TTD,ATP4A,495
4679,102625-70-7,Pantoprazole,KEGG,ATP4B,496
4008,89226-50-6,manidipine,KEGG,CACNA1C,775
4008,89226-50-6,manidipine,KEGG,CACNA1S,779
4008,89226-50-6,manidipine,KEGG,CACNA1D,776
4008,89226-50-6,manidipine,KEGG,CACNA1F,778
1941,NA,NA,DrugBank,PLA2G2E,30814
62867,NA,NA,DrugBank,HTR2A,3356
62867,NA,NA,DrugBank,DRD2,1813
62867,NA,NA,DrugBank,DRD1,1812
62867,NA,NA,DrugBank,HTR1A,3350
657038,NA,NA,DrugBank,PARP1,142
449392,NA,NA,DrugBank,RNASE4,6038
449392,NA,NA,DrugBank,RNASE1,6035
11243969,NA,NA,DrugBank|KEGG,DPP4,1803
9811357,NA,NA,TTD,KCNN4,3783
9811357,NA,NA,TTD,KCNMA1,3778
26987,15686-51-8,Clemastine,DrugBank|TTD,HRH1,3269
657141,NA,NA,DrugBank,PYGM,5837
4472,6699-20-3,geranylgeranyl pyrophosphate,DrugBank,COMT,1312
4472,6699-20-3,geranylgeranyl pyrophosphate,DrugBank|KEGG,MAOB,4129
4472,6699-20-3,geranylgeranyl pyrophosphate,DrugBank|KEGG,MAOA,4128
5326879,NA,NA,DrugBank,F10,2159
71177,NA,NA,KEGG,CHRM3,1131
71177,NA,NA,KEGG,CHRM5,1133
71177,NA,NA,KEGG,CHRM4,1132
71177,NA,NA,KEGG,CHRM1,1128
71177,NA,NA,KEGG,CHRM2,1129
2132,NA,NA,KEGG,SCN1A,6323
2132,NA,NA,KEGG,SCN5A,6331
2132,NA,NA,KEGG,SCN8A,6334
2132,NA,NA,KEGG,SCN4A,6329
2132,NA,NA,KEGG,SCN2A,6326
2132,NA,NA,KEGG,SCN3A,6328
2132,NA,NA,KEGG,SCN9A,6335
8078,NA,NA,DrugBank,PRSS1,5644
11371290,NA,NA,TTD,S1PR1,1901
225609,NA,NA,KEGG,NR3C1,2908
5281081,116314-67-1,entacapone,DrugBank|KEGG|TTD,COMT,1312
656968,NA,NA,DrugBank,PDE4B,5142
153241,NA,NA,TTD,EGFR,1956
153241,NA,NA,TTD,ERBB2,2064
16132392,NA,NA,KEGG,PTH1R,5745
11229234,NA,NA,DrugBank,CYP2A6,1548
46936842,NA,NA,DrugBank,FGF1,2246
46936842,NA,NA,DrugBank,HGF,3082
46936842,NA,NA,DrugBank,HS3ST3A1,9955
46936842,NA,NA,DrugBank,ANXA5,308
46936842,NA,NA,DrugBank,FGF2,2247
5287408,NA,NA,DrugBank,CTSB,1508
6335412,NA,NA,TTD,PTGS1,5742
72099,NA,NA,KEGG,PTGS2,5743
72099,NA,NA,KEGG,PTGS1,5742
16129679,NA,NA,TTD,VIPR1,7433
16220172,NA,NA,KEGG|TTD,CFTR,1080
4762,NA,NA,DrugBank,SLC6A3,6531
4762,NA,NA,DrugBank,SLC6A2,6530
2083,18559-94-9,Albuterol,DrugBank,ADRB1,153
2083,18559-94-9,Albuterol,DrugBank|KEGG|TTD,ADRB2,154
71348,NA,NA,KEGG,SSTR4,6754
71348,NA,NA,KEGG,SSTR5,6755
71348,NA,NA,KEGG,SSTR1,6751
71348,NA,NA,KEGG,SSTR3,6753
71348,NA,NA,KEGG,SSTR2,6752
5574,87626-55-9,flavone acetic acid,DrugBank|KEGG|TTD,HRH1,3269
9916,NA,NA,KEGG,GABRQ,55879
9916,NA,NA,KEGG,GABRA3,2556
9916,NA,NA,KEGG,GABRA6,2559
9916,NA,NA,KEGG,GABRB2,2561
9916,NA,NA,KEGG,GABRG1,2565
9916,NA,NA,KEGG,GABRG3,2567
9916,NA,NA,KEGG,GABRD,2563
9916,NA,NA,KEGG,GABRA2,2555
9916,NA,NA,KEGG,GABRA4,2557
9916,NA,NA,KEGG,GABRA1,2554
9916,NA,NA,KEGG,GABRB3,2562
9916,NA,NA,KEGG,GABRB1,2560
9916,NA,NA,KEGG,GABRG2,2566
9916,NA,NA,KEGG,GABRP,2568
9916,NA,NA,KEGG,GABRA5,2558
9916,NA,NA,KEGG,GABRE,2564
6536806,NA,NA,TTD,FLT3,2322
680935,NA,NA,DrugBank,CDK2,1017
6914633,NA,NA,DrugBank,REN,5972
6914633,NA,NA,DrugBank,NOS3,4846
12536,NA,NA,TTD,PLA2G1B,5319
129891,NA,NA,DrugBank,LCN9,392399
9955820,NA,NA,TTD,HTR2A,3356
9955820,NA,NA,TTD,DRD5,1816
9955820,NA,NA,TTD,DRD2,1813
22298966,NA,NA,DrugBank,PYGM,5837
23663419,NA,NA,TTD,NFKB2,4791
447219,NA,NA,DrugBank,F2,2147
11634458,NA,NA,DrugBank|TTD,F10,2159
46936995,NA,NA,DrugBank,ISYNA1,51477
447734,NA,NA,DrugBank,PLAU,5328
46174077,NA,NA,KEGG,PTGS2,5743
46174077,NA,NA,KEGG,PTGS1,5742
65533,NA,NA,DrugBank,PYGM,5837
3299,NA,NA,KEGG,GABRQ,55879
3299,NA,NA,KEGG,GABRA3,2556
3299,NA,NA,KEGG,GABRA6,2559
3299,NA,NA,KEGG,GABRB2,2561
3299,NA,NA,KEGG,GABRG1,2565
3299,NA,NA,KEGG,GABRG3,2567
3299,NA,NA,KEGG,GABRD,2563
3299,NA,NA,KEGG,GABRA2,2555
3299,NA,NA,KEGG,GABRA4,2557
3299,NA,NA,KEGG,GABRA1,2554
3299,NA,NA,KEGG,GABRB3,2562
3299,NA,NA,KEGG,GABRB1,2560
3299,NA,NA,KEGG,GABRG2,2566
3299,NA,NA,KEGG,GABRP,2568
3299,NA,NA,KEGG,GABRA5,2558
3299,NA,NA,KEGG,GABRE,2564
6323490,NA,NA,DrugBank,HSP90B1,7184
6323490,NA,NA,DrugBank,HSP90AA1,3320
6914621,NA,NA,DrugBank,ADAM17,6868
6857686,NA,NA,DrugBank,AR,367
1978,37517-30-9,Acebutolol,DrugBank|KEGG|TTD,ADRB1,153
1978,37517-30-9,Acebutolol,DrugBank,ADRB2,154
688561,NA,NA,DrugBank,ADRB2,154
17753955,NA,NA,DrugBank,GRIK2,2898
133985,NA,NA,TTD,MME,4311
133985,NA,NA,TTD,ACE,1636
11609586,NA,NA,TTD,MDM2,4193
3033818,NA,NA,TTD,HTR3A,3359
9936883,NA,NA,TTD,CYP51A1,1595
216386,NA,NA,TTD,TEK,7010
216386,NA,NA,TTD,KDR,3791
71926,NA,NA,KEGG,MAOB,4129
71926,NA,NA,KEGG,MAOA,4128
49787013,NA,NA,KEGG,REN,5972
107970,NA,NA,KEGG|TTD,S1PR1,1901
46936566,NA,NA,DrugBank,ACADS,35
46936566,NA,NA,DrugBank,ECHS1,1892
46936566,NA,NA,DrugBank,HADH,3033
9867642,NA,NA,TTD,HMGCR,3156
3168,548-73-2,Droperidol,DrugBank,ADRA1A,148
3168,548-73-2,Droperidol,DrugBank|KEGG,DRD2,1813
31275,NA,NA,DrugBank,EPN1,29924
31275,NA,NA,DrugBank,TGFB3,7043
31275,NA,NA,DrugBank,TNFSF13B,10673
447098,NA,NA,DrugBank,DHFR2,200895
68844,NA,NA,KEGG,CA8,767
68844,NA,NA,KEGG,CA13,377677
68844,NA,NA,KEGG,CA12,771
68844,NA,NA,DrugBank|KEGG,CA2,760
68844,NA,NA,KEGG,CA14,23632
68844,NA,NA,KEGG,CA5B,11238
68844,NA,NA,KEGG,CA6,765
68844,NA,NA,KEGG,CA7,766
68844,NA,NA,KEGG,CA9,768
68844,NA,NA,DrugBank|KEGG,CA5A,763
68844,NA,NA,DrugBank|KEGG,CA4,762
68844,NA,NA,KEGG,CA3,761
68844,NA,NA,DrugBank|KEGG,CA1,759
3033887,NA,NA,KEGG,HRH2,3274
6918107,NA,NA,KEGG|TTD,HTR3B,9177
6918107,NA,NA,KEGG,HTR3E,285242
6918107,NA,NA,KEGG,HTR3C,170572
6918107,NA,NA,KEGG,HTR3D,200909
6918107,NA,NA,DrugBank|KEGG,HTR3A,3359
5353306,NA,NA,DrugBank,PRSS1,5644
448763,NA,NA,DrugBank,F2,2147
22875828,NA,NA,KEGG,NR3C1,2908
34633,31883-05-3,Moricizine,KEGG,SCN1A,6323
34633,31883-05-3,Moricizine,DrugBank|KEGG|TTD,SCN5A,6331
34633,31883-05-3,Moricizine,KEGG,SCN8A,6334
34633,31883-05-3,Moricizine,KEGG,SCN4A,6329
34633,31883-05-3,Moricizine,KEGG,SCN2A,6326
34633,31883-05-3,Moricizine,KEGG,SCN3A,6328
34633,31883-05-3,Moricizine,KEGG,SCN9A,6335
46936420,NA,NA,DrugBank,GMDS,2762
60648,115103-54-3,Tiagabine,DrugBank|KEGG,SLC6A1,6529
3388,NA,NA,KEGG|TTD,DRD2,1813
5362129,87333-19-5,Ramipril,DrugBank|KEGG|TTD,ACE,1636
5791881,NA,NA,DrugBank,HPRT1,3251
6918092,NA,NA,KEGG,TOP2B,7155
6918092,NA,NA,KEGG,TOP2A,7153
5462442,NA,NA,DrugBank,ACHE,43
71715,NA,NA,TTD,OXTR,5021
11949652,NA,NA,TTD,DPP4,1803
221493,81-25-4,Cholic Acid,DrugBank,COX7A1,1346
221493,81-25-4,Cholic Acid,DrugBank,COX6A2,1339
221493,81-25-4,Cholic Acid,DrugBank,COX5A,9377
221493,81-25-4,Cholic Acid,DrugBank,COX6B1,1340
221493,81-25-4,Cholic Acid,DrugBank,COX5B,1329
221493,81-25-4,Cholic Acid,DrugBank,COX2,4513
221493,81-25-4,Cholic Acid,DrugBank,COX4I1,1327
221493,81-25-4,Cholic Acid,DrugBank,COX6C,1345
221493,81-25-4,Cholic Acid,DrugBank,COX3,4514
221493,81-25-4,Cholic Acid,DrugBank,CES1,1066
221493,81-25-4,Cholic Acid,DrugBank,ADH1C,126
221493,81-25-4,Cholic Acid,DrugBank,FECH,2235
221493,81-25-4,Cholic Acid,DrugBank,FABP6,2172
221493,81-25-4,Cholic Acid,DrugBank,COX7C,1350
221493,81-25-4,Cholic Acid,DrugBank,COX1,4512
221493,81-25-4,Cholic Acid,DrugBank,COX7B,1349
221493,81-25-4,Cholic Acid,DrugBank,ESRRG,2104
221493,81-25-4,Cholic Acid,DrugBank,PLA2G1B,5319
221493,81-25-4,Cholic Acid,DrugBank,COX8A,1351
446286,NA,NA,DrugBank,TNNC1,7134
9976892,NA,NA,TTD,HRH3,11255
1949,NA,NA,DrugBank,LSS,4047
24748051,NA,NA,DrugBank|TTD,BACE1,23621
46936403,NA,NA,DrugBank,CMAS,55907
24764430,NA,NA,DrugBank,YARS1,8565
446947,NA,NA,DrugBank,RPIA,22934
2247,68844-77-9,Astemizole,DrugBank,KCNH2,3757
2247,68844-77-9,Astemizole,DrugBank|KEGG|TTD,HRH1,3269
23724982,NA,NA,KEGG,ADRB2,154
9270,297-76-7,Ethynodiol Diacetate,DrugBank|KEGG|TTD,PGR,5241
9270,297-76-7,Ethynodiol Diacetate,DrugBank,ESR1,2099
657085,NA,NA,DrugBank,ARG1,383
9811072,NA,NA,TTD,PTGDR2,11251
448943,NA,NA,DrugBank,PDPK1,5170
5287648,NA,NA,DrugBank,ARG1,383
24894153,NA,NA,DrugBank,NOS2,4843
170018,NA,NA,DrugBank,PDE1B,5153
170018,NA,NA,DrugBank,TYMS,7298
170018,NA,NA,DrugBank,CYTH2,9266
170018,NA,NA,DrugBank,PIM1,5292
170018,NA,NA,DrugBank,ARG1,383
170018,NA,NA,DrugBank,PRKACA,5566
170018,NA,NA,DrugBank,PDE4B,5142
170018,NA,NA,DrugBank,SNX3,8724
170018,NA,NA,DrugBank,SERPINB5,5268
23666729,NA,NA,KEGG,PTGS2,5743
23666729,NA,NA,KEGG,PTGS1,5742
25138289,NA,NA,DrugBank,LAP3,51056
46936765,NA,NA,DrugBank,SRC,6714
22850133,NA,NA,DrugBank,CTSB,1508
17753798,NA,NA,DrugBank,PDE3B,5140
24759764,NA,NA,TTD,PLK1,5347
5281025,NA,NA,KEGG,HTR6,3362
5281025,NA,NA,KEGG,ADRA1A,148
5281025,NA,NA,KEGG,HTR2A,3356
5281025,NA,NA,KEGG,ADRA1B,147
5281025,NA,NA,KEGG,DRD2,1813
5281025,NA,NA,KEGG,DRD4,1815
5281025,NA,NA,KEGG,DRD3,1814
5281025,NA,NA,KEGG,ADRA1D,146
5281025,NA,NA,KEGG,HRH1,3269
5284603,76-42-6,Oxycodone,DrugBank,ORM1,5004
5284603,76-42-6,Oxycodone,DrugBank|TTD,OPRD1,4985
5284603,76-42-6,Oxycodone,DrugBank|KEGG,OPRM1,4988
5284603,76-42-6,Oxycodone,DrugBank,OPRK1,4986
5284603,76-42-6,Oxycodone,DrugBank,ORM2,5005
3357,79660-72-3,Fleroxacin,TTD,TOP2B,7155
3357,79660-72-3,Fleroxacin,TTD,TOP2A,7153
499953,NA,NA,DrugBank,PRKCD,5580
10297443,NA,NA,TTD,ADRB3,155
24892857,NA,NA,KEGG,OPRM1,4988
3387240,NA,NA,DrugBank,NOS3,4846
46241268,NA,NA,TTD,TLR7,51284
11525740,NA,NA,KEGG,KDR,3791
11525740,NA,NA,KEGG,PDGFRB,5159
11525740,NA,NA,KEGG,FLT4,2324
11525740,NA,NA,KEGG,PDGFRA,5156
11525740,NA,NA,KEGG,KIT,3815
11525740,NA,NA,KEGG,FLT1,2321
2784,7020-55-5,clidinium,TTD,CHRM1,1128
656629,NA,NA,TTD,MME,4311
656629,NA,NA,TTD,ACE,1636
5310967,NA,NA,DrugBank,CXCL8,3576
5310967,NA,NA,DrugBank,CHRNB2,1141
5282315,109581-93-3,Tacrolimus,KEGG,PPP3CC,5533
5282315,109581-93-3,Tacrolimus,KEGG,PPP3CB,5532
5282315,109581-93-3,Tacrolimus,KEGG,PPP3R1,5534
5282315,109581-93-3,Tacrolimus,KEGG,CHP1,11261
5282315,109581-93-3,Tacrolimus,KEGG,CHP2,63928
5282315,109581-93-3,Tacrolimus,KEGG,PPP3CA,5530
5282315,109581-93-3,Tacrolimus,KEGG,PPP3R2,5535
3194,60940-34-3,ebselen,TTD,ALB,213
6913084,NA,NA,TTD,MPL,4352
4917,58-38-8,Prochlorperazine,DrugBank|KEGG|TTD,DRD2,1813
6436219,76343-94-7,latrunculin B,DrugBank,ACTA1,58
6436219,76343-94-7,latrunculin B,DrugBank,SPIRE2,84501
6436219,76343-94-7,latrunculin B,DrugBank,MRTFA,57591
2746,NA,NA,TTD,HDAC1,3065
24768549,NA,NA,DrugBank,SKP1,6500
22820300,NA,NA,DrugBank,PGD,5226
22820300,NA,NA,DrugBank,GPI,2821
31401,128-13-2,Ursodeoxycholic Acid,DrugBank,AKR1C2,1646
54405,NA,NA,KEGG,ADRA2B,151
54405,NA,NA,KEGG,ADRA2C,152
54405,NA,NA,KEGG,ADRA2A,150
5359421,NA,NA,DrugBank,OPRD1,4985
5359421,NA,NA,DrugBank,TRIM13,10206
5359421,NA,NA,DrugBank,OPRM1,4988
5359421,NA,NA,DrugBank,OPRK1,4986
5359421,NA,NA,DrugBank,POMC,5443
46937118,NA,NA,DrugBank,KLK7,5650
5386,17902-23-7,Tegafur,KEGG,TYMS,7298
21155870,NA,NA,KEGG,OPRM1,4988
15527165,NA,NA,KEGG,TACR1,6869
43116,NA,NA,KEGG,TUBB4A,10382
43116,NA,NA,KEGG,TUBB2B,347733
43116,NA,NA,KEGG,TUBB4B,10383
43116,NA,NA,KEGG,TUBB6,84617
43116,NA,NA,KEGG,TUBB8,347688
43116,NA,NA,KEGG,TUBB,203068
43116,NA,NA,KEGG,TUBB2A,7280
43116,NA,NA,KEGG,TUBB7P,56604
43116,NA,NA,KEGG,TUBB3,10381
43116,NA,NA,KEGG,TUBB1,81027
44129603,NA,NA,DrugBank,CDK2,1017
44129603,NA,NA,DrugBank,CCNA2,890
65598,NA,NA,KEGG,ATP1B4,23439
65598,NA,NA,KEGG,ATP1B3,483
65598,NA,NA,KEGG,ATP1A2,477
65598,NA,NA,KEGG,ATP1A4,480
65598,NA,NA,KEGG,ATP1B1,481
65598,NA,NA,KEGG,ATP1A1,476
65598,NA,NA,KEGG,ATP1B2,482
65598,NA,NA,KEGG,ATP1A3,478
4170,17560-51-9,Metolazone,DrugBank|KEGG|TTD,SLC12A3,6559
71388,NA,NA,TTD,NFKB2,4791
15227560,NA,NA,DrugBank,UBB,7314
447048,NA,NA,DrugBank,SIRT3,23410
447048,NA,NA,DrugBank,EEF2,1938
447048,NA,NA,DrugBank,SIRT5,23408
447048,NA,NA,DrugBank,GAPDH,2597
3762,530-08-5,Isoetharine,DrugBank,ADRB1,153
3762,530-08-5,Isoetharine,DrugBank|KEGG,ADRB2,154
5702548,NA,NA,DrugBank,AASS,10157
5702548,NA,NA,DrugBank,DPYD,1806
5702548,NA,NA,DrugBank,TXNRD1,7296
6852209,NA,NA,DrugBank,MAPK14,1432
5253,3930-20-9,Sotalol,DrugBank|KEGG,KCNH2,3757
5253,3930-20-9,Sotalol,DrugBank|KEGG|TTD,ADRB1,153
5253,3930-20-9,Sotalol,DrugBank|KEGG,ADRB2,154
12412578,NA,NA,DrugBank,PRKACA,5566
12412578,NA,NA,DrugBank,PKIA,5569
5284371,76-57-3,Codeine,DrugBank|TTD,OPRD1,4985
5284371,76-57-3,Codeine,DrugBank,OPRM1,4988
5284371,76-57-3,Codeine,DrugBank,OPRK1,4986
7029,NA,NA,DrugBank,SLC6A3,6531
7029,NA,NA,DrugBank,SLC6A2,6530
54680692,435-97-2,Phenprocoumon,KEGG,VKORC1,79001
46936316,NA,NA,DrugBank,HINT1,3094
91430,NA,NA,KEGG,ADRA2B,151
91430,NA,NA,KEGG,ADRA1A,148
91430,NA,NA,KEGG,ADRA1B,147
91430,NA,NA,KEGG,ADRA2C,152
91430,NA,NA,KEGG,ADRA2A,150
91430,NA,NA,KEGG,ADRA1D,146
5289192,NA,NA,DrugBank,PRSS1,5644
4913,NA,NA,DrugBank,DNMT1,1786
4913,NA,NA,KEGG,SCN1A,6323
4913,NA,NA,DrugBank|KEGG|TTD,SCN5A,6331
4913,NA,NA,KEGG,SCN8A,6334
4913,NA,NA,KEGG,SCN4A,6329
4913,NA,NA,KEGG,SCN2A,6326
4913,NA,NA,KEGG,SCN3A,6328
4913,NA,NA,KEGG,SCN9A,6335
9576912,NA,NA,DrugBank,ADORA2A,135
54575,NA,NA,TTD,TYMS,7298
23653507,NA,NA,DrugBank,CPB1,1360
11290,NA,NA,KEGG,HRH1,3269
129236,120615-25-0,N-(2-aminoethyl)-5-chloroisoquinoline-8-sulfonamide,DrugBank,CSNK1G2,1455
4485,21829-25-4,Nifedipine,DrugBank,CACNA1H,8912
4485,21829-25-4,Nifedipine,DrugBank,CALM2,805
4485,21829-25-4,Nifedipine,DrugBank|KEGG,CACNA1C,775
4485,21829-25-4,Nifedipine,DrugBank,KCNA1,3736
4485,21829-25-4,Nifedipine,DrugBank|KEGG,CACNA1S,779
4485,21829-25-4,Nifedipine,DrugBank,CALM3,808
4485,21829-25-4,Nifedipine,DrugBank,CACNB2,783
4485,21829-25-4,Nifedipine,DrugBank|KEGG,CACNA1D,776
4485,21829-25-4,Nifedipine,DrugBank,CALM1,801
4485,21829-25-4,Nifedipine,KEGG,CACNA1F,778
4485,21829-25-4,Nifedipine,TTD,CACNG1,786
4485,21829-25-4,Nifedipine,DrugBank|TTD,CACNA2D1,781
51763,NA,NA,KEGG,ADRA2B,151
51763,NA,NA,KEGG,ADRA2C,152
51763,NA,NA,KEGG,ADRA2A,150
4369524,NA,NA,DrugBank,PGR,5241
4369524,NA,NA,TTD,C1S,716
11238823,NA,NA,TTD,AGTR2,186
11238823,NA,NA,KEGG,AGTR1,185
6323244,NA,NA,DrugBank,CTSD,1509
4174,54-36-4,Metyrapone,DrugBank|KEGG|TTD,CYP11B1,1584
24946690,NA,NA,TTD,SLC6A9,6536
5601,326-91-0,Thenoyltrifluoroacetone,DrugBank,CES1,1066
5601,326-91-0,Thenoyltrifluoroacetone,DrugBank,SDHA,6389
2333,3562-84-3,Benzbromarone,TTD,ABCC1,4363
17754080,NA,NA,DrugBank,CS,1431
17754080,NA,NA,DrugBank,ME2,4200
6386,75-65-0,tert-Butyl Alcohol,DrugBank,CALM2,805
6386,75-65-0,tert-Butyl Alcohol,DrugBank,METAP2,10988
6386,75-65-0,tert-Butyl Alcohol,DrugBank,CALM3,808
6386,75-65-0,tert-Butyl Alcohol,DrugBank,CALM1,801
6386,75-65-0,tert-Butyl Alcohol,DrugBank,RNASE1,6035
6386,75-65-0,tert-Butyl Alcohol,DrugBank,TPI1,7167
6918155,141845-82-1,ciclesonide,TTD,SERPINA6,866
6918155,141845-82-1,ciclesonide,KEGG,NR3C1,2908
6438361,NA,NA,DrugBank,CHRFAM7A,89832
6438361,NA,NA,DrugBank,CHRNA7,1139
445732,NA,NA,DrugBank,PNP,4860
11120251,NA,NA,DrugBank,METAP1,23173
5287855,NA,NA,DrugBank,PIK3CG,5294
25113616,NA,NA,DrugBank,F2,2147
3033769,84225-95-6,Raclopride,TTD,INSR,3643
56603701,NA,NA,KEGG,IL5,3567
2733526,10540-29-1,Tamoxifen,DrugBank,PRKCA,5578
2733526,10540-29-1,Tamoxifen,DrugBank,PRKCE,5581
2733526,10540-29-1,Tamoxifen,DrugBank,PRKCI,5584
2733526,10540-29-1,Tamoxifen,DrugBank|KEGG,ESR2,2100
2733526,10540-29-1,Tamoxifen,DrugBank|KEGG|TTD,ESR1,2099
2733526,10540-29-1,Tamoxifen,DrugBank,PRKCG,5582
2733526,10540-29-1,Tamoxifen,DrugBank,PRKCQ,5588
2733526,10540-29-1,Tamoxifen,DrugBank,PRKCB,5579
2733526,10540-29-1,Tamoxifen,DrugBank,PRKCZ,5590
2733526,10540-29-1,Tamoxifen,DrugBank,EBP,10682
2733526,10540-29-1,Tamoxifen,DrugBank,PRKCD,5580
5357,7440-17-7,Rubidium,KEGG,DRD2,1813
656677,NA,NA,KEGG,ADRB1,153
656677,NA,NA,KEGG,ADRB2,154
656677,NA,NA,KEGG,ADRB3,155
9883915,NA,NA,KEGG,ESR2,2100
9883915,NA,NA,KEGG,ESR1,2099
4100,554-57-4,Methazolamide,KEGG,CA8,767
4100,554-57-4,Methazolamide,KEGG,CA13,377677
4100,554-57-4,Methazolamide,KEGG,CA12,771
4100,554-57-4,Methazolamide,DrugBank|KEGG,CA2,760
4100,554-57-4,Methazolamide,KEGG,CA14,23632
4100,554-57-4,Methazolamide,KEGG,CA5B,11238
4100,554-57-4,Methazolamide,KEGG,CA6,765
4100,554-57-4,Methazolamide,DrugBank|KEGG,CA7,766
4100,554-57-4,Methazolamide,KEGG,CA9,768
4100,554-57-4,Methazolamide,KEGG,CA5A,763
4100,554-57-4,Methazolamide,DrugBank|KEGG,CA4,762
4100,554-57-4,Methazolamide,KEGG,CA3,761
4100,554-57-4,Methazolamide,DrugBank|KEGG,CA1,759
448968,NA,NA,DrugBank,HSP90AA1,3320
5360733,NA,NA,KEGG,OPRM1,4988
5360733,NA,NA,KEGG,OPRK1,4986
439691,NA,NA,DrugBank,EGF,1950
439691,NA,NA,DrugBank,GATM,2628
5362376,NA,NA,KEGG,ADRA1A,148
5362376,NA,NA,KEGG,ADRA1B,147
5362376,NA,NA,KEGG,ADRA1D,146
448014,NA,NA,DrugBank,GSK3B,2932
46937156,NA,NA,DrugBank,PYGM,5837
5462328,561-27-3,Heroin,DrugBank,OPRD1,4985
5462328,561-27-3,Heroin,DrugBank|KEGG,OPRM1,4988
5462328,561-27-3,Heroin,DrugBank,OPRK1,4986
446876,NA,NA,DrugBank,GM2A,2760
446876,NA,NA,DrugBank,PLA2G1B,5319
46936268,NA,NA,DrugBank,EIF4E,1977
46936268,NA,NA,DrugBank,DCPS,28960
5289159,NA,NA,DrugBank,CA2,760
124886,70-18-8,Glutathione,DrugBank,GGT1,2678
124886,70-18-8,Glutathione,DrugBank,GPX3,2878
124886,70-18-8,Glutathione,DrugBank,GPX6,257202
124886,70-18-8,Glutathione,DrugBank,GPX5,2880
124886,70-18-8,Glutathione,DrugBank,GSTM3,2947
124886,70-18-8,Glutathione,DrugBank,GSTZ1,2954
124886,70-18-8,Glutathione,DrugBank,MGST1,4257
124886,70-18-8,Glutathione,DrugBank,GPX8,493869
124886,70-18-8,Glutathione,DrugBank,GSTA1,2938
124886,70-18-8,Glutathione,DrugBank,GSTM4,2948
124886,70-18-8,Glutathione,DrugBank,MGST3,4259
124886,70-18-8,Glutathione,DrugBank,GSTM5,2949
124886,70-18-8,Glutathione,DrugBank,GSTO2,119391
124886,70-18-8,Glutathione,DrugBank,GPX2,2877
124886,70-18-8,Glutathione,DrugBank,TXNDC12,51060
124886,70-18-8,Glutathione,DrugBank,GPX7,2882
124886,70-18-8,Glutathione,DrugBank,GSTA5,221357
124886,70-18-8,Glutathione,DrugBank,MGST2,4258
124886,70-18-8,Glutathione,DrugBank,GSTA2,2939
124886,70-18-8,Glutathione,DrugBank,GSR,2936
124886,70-18-8,Glutathione,DrugBank,GSTA4,2941
124886,70-18-8,Glutathione,DrugBank,GPX4,2879
124886,70-18-8,Glutathione,DrugBank,GSTO1,9446
124886,70-18-8,Glutathione,DrugBank,GLO1,2739
124886,70-18-8,Glutathione,DrugBank,GSTT1,2952
124886,70-18-8,Glutathione,DrugBank,GSTP1,2950
124886,70-18-8,Glutathione,DrugBank,HPGDS,27306
124886,70-18-8,Glutathione,DrugBank,GSS,2937
124886,70-18-8,Glutathione,DrugBank,GSTK1,373156
124886,70-18-8,Glutathione,DrugBank,LTC4S,4056
124886,70-18-8,Glutathione,DrugBank,GLRX2,51022
124886,70-18-8,Glutathione,DrugBank,GSTM1,2944
124886,70-18-8,Glutathione,DrugBank,ESD,2098
124886,70-18-8,Glutathione,DrugBank,GSTM2,2946
124886,70-18-8,Glutathione,DrugBank,GSTA3,2940
124886,70-18-8,Glutathione,DrugBank,HAGH,3029
124886,70-18-8,Glutathione,DrugBank,GLRX,2745
124886,70-18-8,Glutathione,DrugBank,GPX1,2876
9849735,NA,NA,TTD,PIK3CG,5294
4118151,NA,NA,TTD,GRIA1,2890
240767,NA,NA,KEGG,NR3C1,2908
5287737,NA,NA,DrugBank,CELA1,1990
46936728,NA,NA,DrugBank,HADH,3033
441412,NA,NA,KEGG,CHRM3,1131
441412,NA,NA,KEGG,CHRM5,1133
441412,NA,NA,KEGG,CHRM4,1132
441412,NA,NA,KEGG,CHRM1,1128
441412,NA,NA,KEGG,CHRM2,1129
174174,51-55-8,Atropine,KEGG,CHRM3,1131
174174,51-55-8,Atropine,KEGG|TTD,CHRM5,1133
174174,51-55-8,Atropine,KEGG,CHRM4,1132
174174,51-55-8,Atropine,KEGG,CHRM1,1128
174174,51-55-8,Atropine,KEGG,CHRM2,1129
